comment_id,brand,comment_text,like_count,create_time,platform,user_name,text_length,clean_text,clean_text_length,tokenized_text,token_count,sentiment_label,sentiment_score,source,topic_id
7627420500982203157,phuc_long,phúc long còn món trà olong mãng cầu nữa k ạ 🥺🥺,0,2026-04-11 15:47:25,TikTok,smileee2866,47,phúc_long còn món trà olong mãng cầu nữa không ạ,48,phúc_long còn món trà olong mãng cầu nữa không ạ,10,Neutral,1.0,manual,0
7637156085338915604,highlands,Biết ngại k,0,2026-05-07 21:26:26,TikTok,egaimienque.6,11,biết ngại không,15,biết ngại không,3,Neutral,1.0,manual,0
7637602863774712592,highlands,May vợ tao bị dị ứng với trà của HL ko là lại mất công về giáo dục tư tưởng lại 😂,0,2026-05-09 02:20:19,TikTok,30356510329,81,may vợ tao bị dị ứng với trà của highlands không là lại mất công về giáo dục tư tưởng lại,89,may vợ tao bị dị_ứng với trà của highlands không là lại mất_công về giáo_dục tư_tưởng lại,17,Neutral,1.0,manual,0
7637542149529518855,highlands,chịu Highland luôn,0,2026-05-08 22:24:23,TikTok,thanhphattt67,18,chịu highland luôn,18,chịu highland luôn,3,Neutral,1.0,manual,2
7637527204418650887,highlands,yêu nước mõm,0,2026-05-08 21:26:21,TikTok,jikkk786,12,yêu nước mõm,12,yêu nước mõm,3,Neutral,1.0,manual,3
7636717112627725077,highlands,ở đây trước khi bị khóa bo,0,2026-05-06 17:03:05,TikTok,cocabicola,26,ở đây trước khi bị khóa bo,26,ở đây trước khi bị khóa bo,7,Neutral,1.0,manual,3
7530097958001394439,highlands,Ko có giỏ hàng à,2,2025-07-23 09:26:03,TikTok,user073024978,16,không có giỏ hàng à,19,không có giỏ hàng à,5,Neutral,1.0,manual,0
7552785061050827536,highlands,2 tiếng tan đá hết trơn toát nước ra chảy đầy bàn,0,2025-09-22 12:43:37,TikTok,yentran0222003,49,tiếng tan đá hết trơn toát nước ra chảy đầy bàn,47,tiếng tan đá hết trơn_toát nước ra chảy đầy bàn,10,Neutral,1.0,manual,2
7600012161126368021,highlands,Huhu mất cái ống hút,0,2026-01-27 19:08:56,TikTok,babycry729,20,huhu mất cái ống hút,20,huhu mất cái ống hút,5,Neutral,1.0,manual,3
7618173702598017813,highlands,Hết rồi à shop,0,2026-03-17 17:44:59,TikTok,tienpiter.96,14,hết rồi à shop,14,hết rồi à shop,4,Neutral,1.0,manual,3
7549559605052523272,highlands,Giá bao nhiêu,1,2025-09-13 20:07:09,TikTok,thuyngan861,13,giá bao nhiêu,13,giá bao_nhiêu,2,Neutral,1.0,manual,3
7555466754098725650,highlands,"Hông biết quay xong có xem lại trước khi đăng hông, mà bạn diễn viên mới cắn miếng bánh đã gật gù biểu cảm ngon rồi. Chưa kịp nhai thì làm sao biết bánh ngon hay dỡ?",10,2025-09-29 18:09:57,TikTok,nguyenhai_1101,165,hông biết quay xong có xem lại trước khi đăng hông mà bạn diễn viên mới cắn miếng bánh đã gật gù biểu cảm ngon rồi chưa kịp nhai thì làm sao biết bánh ngon hay dỡ,162,hông biết quay xong có xem_lại trước khi đăng_hông mà bạn diễn_viên mới cắn miếng bánh đã gật_gù biểu_cảm ngon rồi chưa kịp nhai thì làm_sao biết bánh_ngon hay dỡ,30,Positive,1.0,manual,1
7551700349159031573,highlands,Toàn đồ ngọt hại 😅,9,2025-09-19 14:34:25,TikTok,cu.tui.thn,18,toàn đồ ngọt hại,16,toàn đồ ngọt_hại,3,Neutral,1.0,manual,2
7550664688301425416,highlands,zậy đủ wow chx 2 anhchị😁😁😁,0,2025-09-16 19:35:26,TikTok,fan.qinshihuang.nek13,26,zậy đủ wow chx anhchị,21,zậy đủ wow chx anhchị,5,Neutral,1.0,manual,3
7487176026654606098,highlands,nghe quen quen =))),0,2025-03-29 17:27:13,TikTok,._sipodaito,19,nghe quen quen,14,nghe quen quen,3,Neutral,1.0,manual,2
7487287716960584468,highlands,Highland có IU ha,6,2025-03-30 00:40:43,TikTok,thaitam.z,17,highland có iu ha,17,highland có iu ha,4,Neutral,1.0,manual,2
7485351130974454546,highlands,@helli kitto ⋆⭒˚.⋆ tới r 😇,0,2025-03-24 19:25:39,TikTok,cogchuabonggbong,26,helli kitto tới r,17,helli kitto tới r,4,Neutral,1.0,manual,3
7485312952003691282,highlands,@Phước Thông ee có bánh mì bự nè,0,2025-03-24 16:57:31,TikTok,myunbox107,32,phước thông ee có bánh mì bự nè,31,phước thông_ee có bánh_mì bự nè,6,Neutral,1.0,manual,1
7502849788445213448,highlands,Ngon quá dạ 🥰,0,2025-05-10 23:09:20,TikTok,highlands402thd,13,ngon quá dạ,11,ngon quá dạ,3,Neutral,1.0,manual,1
7486832860016526087,highlands,Trà ổi uống 1 lần rợn người,6,2025-03-28 19:15:32,TikTok,hoicham.256799,27,trà ổi uống lần rợn người,25,trà ổi uống lần rợn người,6,Neutral,1.0,manual,2
7487469705356706578,highlands,"trà ối uống như đấm vào mồm , mặn mặn chát chát chua kì lắm",1,2025-03-30 12:26:46,TikTok,kpopzonevn,59,trà ối uống như đấm vào mồm mặn mặn chát chát chua kì lắm,57,trà ối uống như đấm vào mồm mặn mặn chát_chát chua_kì lắm,12,Negative,1.0,manual,2
7487169423176319762,highlands,"nhớ đá chanh của H quá, chưa dịp rảnh ơi",1,2025-03-29 17:01:44,TikTok,chieuchillbenchieuong,40,nhớ đá chanh của h quá chưa dịp rảnh ơi,39,nhớ đá_chanh của h quá chưa dịp rảnh ơi,9,Neutral,1.0,manual,3
7487758957559497492,highlands,hãy trả lại món trà dưa hấu please🥺,1,2025-03-31 07:09:49,TikTok,bentenseven,35,hãy trả lại món trà dưa hấu please,34,hãy trả lại món trà dưa_hấu please,7,Neutral,1.0,manual,2
7504479742118134536,highlands,Trả lại món trà xoài lại dùm tui đi trời ơi,0,2025-05-15 08:34:32,TikTok,thao.hien62,43,trả lại món trà xoài lại dùm tui đi trời ơi,43,trả lại món trà xoài lại dùm tui đi trời ơi,11,Neutral,1.0,manual,3
7487695430944670470,highlands,Thích ngọc trai dâu tầm😁,1,2025-03-31 03:02:48,TikTok,louisnguyen119,24,thích ngọc trai dâu tầm,23,thích ngọc_trai dâu tầm,4,Neutral,1.0,manual,2
7485248620095865608,highlands,@Chip 🌷 quán này này💗💗💗,1,2025-03-24 12:47:57,TikTok,thuy281.gmail.com,23,chip quán này này,17,chip quán này này,4,Neutral,1.0,manual,3
7486817490690048775,highlands,"Trà ổi tưởng uống bút chì màu, mùi hoá học kịn khủng. Uống xong miệng toàn nghe mùi bút chì màu 🤮🤮🤮",1,2025-03-28 18:15:50,TikTok,hahahihihoho_1402,99,trà ổi tưởng uống bút chì màu mùi hoá học kịn khủng uống xong miệng toàn nghe mùi bút chì màu,93,trà ổi_tưởng uống bút chì màu mùi hóa học kịn khủng_uống xong miệng toàn nghe mùi bút chì màu,19,Neutral,1.0,manual,2
7560273968747741970,highlands,Ai uống đc nc lên men thì hả uống trà mơ mận nha mn,0,2025-10-12 17:04:24,TikTok,nguyengoc2_,51,ai uống được nc lên men thì hả uống trà mơ mận nha mn,53,ai uống được nc lên_men thì hả uống trà_mơ mận_nha mn,11,Neutral,1.0,manual,2
7560391000712037127,highlands,Huhu hôm nay đã thử trà và hối hận nha🥺,3,2025-10-13 00:38:29,TikTok,chloe135789,39,huhu hôm nay đã thử trà và hối hận nha,38,huhu hôm_nay đã thử trà và hối_hận nha,8,Neutral,1.0,manual,2
7559873888664011538,highlands,mặn chua không còn vị nào khác,2,2025-10-11 15:11:54,TikTok,hanhtran4099,30,mặn chua không còn vị nào khác,30,mặn chua không còn vị nào khác,7,Negative,1.0,manual,0
7560406283801363207,highlands,uống chán lắm,0,2025-10-13 01:37:53,TikTok,bigbiggggggg,13,uống chán lắm,13,uống chán lắm,3,Negative,1.0,manual,2
7560332476985574160,highlands,Tui uống trà mận thì tui thấy k ngon cho lắm,1,2025-10-12 20:51:29,TikTok,minh.vy1079,44,tui uống trà mận thì tui thấy không ngon cho lắm,48,tui uống trà_mận thì tui thấy không ngon cho lắm,10,Neutral,1.0,manual,1
7560371578819789585,highlands,bây giờ còn mận miếc gì nữa mà làm,1,2025-10-12 23:23:09,TikTok,minnnguyenz,34,bây giờ còn mận miếc gì nữa mà làm,34,bây_giờ còn mận miếc gì nữa mà làm,8,Neutral,1.0,manual,3
7560022748816638728,highlands,"Trà quả mọng thì nhưng, bán quả mơ mận này uống dở tàn canh. Mà đó giờ gu t mơ mận xí muội đồ đó mà uống k vô",1,2025-10-12 00:49:36,TikTok,sang.tran861,109,trà quả mọng thì nhưng bán quả mơ mận này uống dở tàn canh mà đó giờ gu t mơ mận xí muội đồ đó mà uống không vô,111,trà quả mọng thì nhưng bán quả mơ_mận này uống dở_tàn_canh mà đó giờ gu t_mơ mận_xí muội đồ đó mà uống không vô,24,Neutral,1.0,manual,2
7567253007222637319,highlands,Mà nói thật trà sữa mới ra dở quá,0,2025-10-31 12:26:33,TikTok,duyint,33,mà nói thật trà_sữa mới ra dở quá,33,mà nói thật trà_sữa mới ra dở quá,8,Negative,1.0,manual,3
7497646369230848786,highlands,Còn ko ạ,0,2025-04-26 22:37:20,TikTok,sungvanbeo,8,còn không ạ,11,còn không ạ,3,Neutral,1.0,manual,0
7584865746276975378,highlands,highlands có cho đem bánh kem vào k ạ,0,2025-12-17 23:33:02,TikTok,vb2t05.2029,37,highlands có cho đem bánh kem vào không ạ,41,highlands có cho đem bánh kem vào không ạ,9,Neutral,1.0,manual,0
7471890786800861970,highlands,thử món mới matcha phindi dâu j á. uống xong về ải chỉa luôn :(,1,2025-02-16 12:52:38,TikTok,thunguyen29994,63,thử món mới matcha phindi dâu j á uống xong về ải chỉa luôn,59,thử món mới matcha phindi dâu j á uống xong về ải chỉa luôn,14,Neutral,1.0,manual,2
7471351053087294224,highlands,Cái matcha dâu phindi dở nha uống chán th sự,1,2025-02-15 01:58:16,TikTok,mpmp_mpmp90,44,cái matcha dâu phindi dở nha uống chán th sự,44,cái matcha dâu phindi dở_nha uống chán th sự,9,Negative,1.0,manual,2
7475610859559027463,highlands,Matcha dâu nó dờ ở á 🤣,0,2025-02-26 13:28:28,TikTok,minlameo_04,22,matcha dâu nó dờ ở á,20,matcha dâu nó dờ ở á,6,Neutral,1.0,manual,2
7543444554394551048,highlands,Làm sao mà hay dữ vậy trời,0,2025-08-28 08:37:40,TikTok,h.l.th78_66666,26,làm sao mà hay dữ vậy trời,26,làm_sao mà hay dữ vậy trời,6,Neutral,1.0,manual,3
7543423930477626130,highlands,Nhân viên tại Sala SG quá thái độ 😂😂,0,2025-08-28 07:17:48,TikTok,vothanh6666,36,nhân viên tại sala sg quá thái độ,33,nhân_viên tại sala sg quá thái_độ,6,Neutral,1.0,manual,3
7521209244211004167,highlands,Mới đầu nhìn ra bơi hia 🥺,1,2025-06-29 10:33:22,TikTok,adzuki_bean.review68,25,mới đầu nhìn ra bơi hia,23,mới đầu nhìn ra bơi hia,6,Neutral,1.0,manual,3
7525838434704622344,highlands,Ee thấy cái trà thạch đào j j đó uống ngon lắm,1,2025-07-11 21:56:52,TikTok,ngonhubu00,46,ee thấy cái trà thạch đào j j đó uống ngon lắm,46,ee thấy cái trà_thạch đào j j đó uống ngon lắm,11,Neutral,1.0,manual,1
7520141449896395538,highlands,cứ tưởng bia,0,2025-06-26 13:29:39,TikTok,duc_duy2102,12,cứ tưởng bia,12,cứ tưởng bia,3,Neutral,1.0,manual,2
7576674854204818194,highlands,❤️❤️❤️bà nào đi highlands qua mình lấy mã nha ❤️,0,2025-11-25 21:48:09,TikTok,thanh.vn.139.shop,48,bà nào đi highlands qua mình lấy mã nha,39,bà nào đi highlands qua mình lấy mã_nha,8,Neutral,1.0,manual,3
7556816377382994706,highlands,Khét đấy @thỏ rừng,0,2025-10-03 09:27:10,TikTok,carsaichannel,18,khét đấy thỏ rừng,17,khét đấy thỏ rừng,4,Neutral,1.0,manual,2
7554031210881630977,highlands,Mng rv tui dòng bánh nào ngon đii,0,2025-09-25 21:19:18,TikTok,bebunkhongnghien,33,mng rv tui dòng bánh nào ngon đii,33,mng rv tui dòng bánh nào ngon đii,8,Neutral,1.0,manual,1
7554693084165817095,highlands,Bánh ngon k tụi bâyyy,0,2025-09-27 16:07:42,TikTok,iempemiu_,21,bánh ngon không tụi bâyyy,25,bánh ngon không tụi bâyyy,5,Neutral,1.0,manual,1
7497490774541959954,highlands,Đã mua và 2 chiếc :))),0,2025-04-26 12:33:41,TikTok,ts.1m80,22,đã mua và chiếc,15,đã mua và chiếc,4,Neutral,1.0,manual,3
7517432010957570823,highlands,Đà nẵng k co ak,0,2025-06-19 06:15:49,TikTok,buinhi8901,15,đà nẵng không co ak,19,đà_nẵng không co ak,4,Neutral,1.0,manual,0
7628232414972920594,highlands,Highlands đẳng cấp,0,2026-04-13 20:17:54,TikTok,hieuhi9999,18,highlands đẳng cấp,18,highlands đẳng_cấp,2,Positive,1.0,manual,0
7622381326251885313,highlands,đem có viên vào ăn đc ko ạ,0,2026-03-29 01:52:46,TikTok,tr.uien1305,26,đem có viên vào ăn được không ạ,31,đem có viên vào ăn được không ạ,8,Neutral,1.0,manual,0
7593193422731789076,highlands,cho mình order 1 bánh mì que nhiều pate 🥰,19,2026-01-09 10:08:42,TikTok,chounguyen2003,41,cho mình order bánh mì que nhiều pate,37,cho mình order bánh_mì que nhiều pate,7,Neutral,1.0,manual,1
7593327557355029268,highlands,"Ctcp đồ hộp hạ long dùng thịt lợn bẩn còn highland nhập khẩu từ ctcp đồ hộp hạ long là vải với sen, nên Highlands vẫn ổn mà mấy ní",1,2026-01-09 18:49:16,TikTok,nth13106,130,ctcp đồ hộp hạ long dùng thịt lợn bẩn còn highland nhập khẩu từ ctcp đồ hộp hạ long là vải với sen nên highlands vẫn ổn mà mấy ní,129,ctcp đồ_hộp hạ long dùng thịt lợn bẩn còn highland nhập_khẩu từ ctcp đồ_hộp hạ long là vải với sen nên highlands vẫn ổn mà mấy ní,27,Positive,1.0,manual,3
7588522025020457748,highlands,Nghiện Highland - chứ ko chỉ là nghiện cafe 👍👍👍,0,2025-12-27 20:01:20,TikTok,daokatana,47,nghiện highland chứ không chỉ là nghiện cafe,44,nghiện highland chứ không_chỉ là nghiện cafe,7,Neutral,1.0,manual,2
7593229570971534101,highlands,đoàn mính ghé qua đây chưa ta🥵,0,2026-01-09 12:28:56,TikTok,redboiz03,30,đoàn mính ghé qua đây chưa ta,29,đoàn mính ghé qua đây chưa ta,7,Neutral,1.0,manual,3
7462360564155007752,highlands,Tôi là HỜ LỜ CỜ người giàu có và bí ẩn đây 😎,2,2025-01-21 20:30:35,TikTok,triptrip.pickle,44,tôi là hờ lờ cờ người giàu có và bí ẩn đây,42,tôi là hờ lờ_cờ người giàu_có và bí_ẩn đây,9,Neutral,1.0,manual,2
7457491161591251719,highlands,"Hẹn hai len ngày mai em qua liền :"")",1,2025-01-08 17:34:37,TikTok,qnhunhu46,36,hẹn hai len ngày mai em qua liền,32,hẹn hai len ngày_mai em qua liền,7,Neutral,1.0,manual,3
7472762901507474193,highlands,9k kem của trà là được. kemdi đắt,0,2025-02-18 21:16:55,TikTok,kin.nguyen159,33,k kem của trà là được kemdi đắt,31,k kem của trà là được kemdi đắt,8,Negative,1.0,manual,2
7626666907576664848,highlands,thiếu bánh mì,2,2026-04-09 15:03:20,TikTok,user958047367,13,thiếu bánh mì,13,thiếu bánh_mì,2,Neutral,1.0,manual,1
7627746639704277780,highlands,có chó ăn nên tui kh ăn bánh mì bên đây nx 😇,0,2026-04-12 12:52:52,TikTok,myusernameishere0.0,44,có chó ăn nên tui không ăn bánh mì bên đây nx,45,có chó ăn nên tui không ăn bánh_mì bên đây nx,11,Neutral,1.0,manual,0
7464216328136770312,highlands,ê đồ uống đây ngon,1,2025-01-26 21:05:01,TikTok,dungthqynhnhw56,18,ê đồ uống đây ngon,18,ê_đồ uống đây ngon,4,Positive,1.0,manual,1
7543989491250397960,highlands,Ly này bán riêng hả sốp,0,2025-08-29 19:52:14,TikTok,leekyoungyoon2102,23,ly này bán riêng hả sốp,23,ly này bán riêng hả sốp,6,Neutral,1.0,manual,3
7471498507166860039,highlands,"Chị kia xinh quá tr , ko biết có bồ chưa ta:)))",0,2025-02-15 11:30:21,TikTok,dungt32ne,47,chị kia xinh quá tr không biết có bồ chưa ta,44,chị kia xinh quá tr không biết có bồ chưa ta,11,Neutral,1.0,manual,0
7470749253318001416,highlands,Í món mới xinh quá zạy @btm.pngg,1,2025-02-13 11:02:59,TikTok,myunbox107,32,í món mới xinh quá zạy btm pngg,31,í món mới xinh quá zạy btm pngg,8,Neutral,1.0,manual,3
7582133725748970247,highlands,Ê mình thik cái ly màu đỏ mà đi uống k lần nào gặp ly đó là s dị shop,0,2025-12-10 14:51:24,TikTok,quyen_nguyen00,69,ê mình thik cái ly màu đỏ mà đi uống không lần nào gặp ly đó là s dị shop,73,ê mình thik cái ly màu đỏ mà đi uống không lần nào gặp ly đó là s dị_shop,19,Neutral,1.0,manual,2
7545882934612443911,highlands,Có ly mới rồi ạ,0,2025-09-03 22:19:45,TikTok,ngocdayhihe,15,có ly mới rồi ạ,15,có ly mới rồi ạ,5,Neutral,1.0,manual,3
7497918378788045589,highlands,Phin kem muối ở 2land là bạc xỉu kem muối nên độ ngon vẫn không bằng cách pha: phin sữa đặc kem muối 😂,0,2025-04-27 16:12:57,TikTok,binhnguyen005078,102,phin kem muối ở land là bạc xỉu kem muối nên độ ngon vẫn không bằng cách pha phin sữa đặc kem muối,98,phin kem muối ở land là bạc xỉu kem muối nên độ ngon vẫn không bằng cách pha phin sữa đặc kem muối,23,Neutral,1.0,manual,1
7461228672487047943,highlands,Tớ muốn mua croissant với kem mặn thuii có được không ạ. Hay bắt buộc phải mua thêm 1 nước nữa ạ,1,2025-01-18 19:18:12,TikTok,tthoung1308,96,tớ muốn mua croissant với kem mặn thuii có được không ạ hay bắt buộc phải mua thêm nước nữa ạ,93,tớ muốn mua croissant với kem mặn thuii có được không ạ hay bắt_buộc phải mua thêm nước nữa ạ,20,Negative,1.0,manual,3
7460913202449187602,highlands,Ê cf là thấy hợp hơn kem truyền thống thiệt 🥹 mà ad có cho exchange qua hong ạ 🥹,1,2025-01-17 22:53:55,TikTok,_meomapp,80,ê cf là thấy hợp hơn kem truyền thống thiệt mà ad có cho exchange qua hong ạ,76,ê_cf là thấy hợp hơn kem truyền_thống thiệt mà ad có cho exchange qua hong ạ,16,Neutral,1.0,manual,3
7463406939851768583,highlands,Có nước mù luôn hong?,0,2025-01-24 16:11:04,TikTok,hotrungnhan362,21,có nước mù luôn hong,20,có nước mù luôn hong,5,Neutral,1.0,manual,3
7552738162197889812,highlands,cho m xin menu,0,2025-09-22 09:41:44,TikTok,thanhquynh098,14,cho m xin menu,14,cho m xin menu,4,Neutral,1.0,manual,3
